Instrument,Date,GICS Industry Group Name,Earnings Per Share - Actual Surprise,Earnings Per Share - Actual Surprise AbsVals,Recommendation change,Earnings Per Share – Coefficient of Variation,Number of Analysts,Recommendation - Mean (1-5),Recommendation - Mean (1-5).1,Price Target - Mean,Price Target - Standard Deviation
HRL.N,2016-07-01,"Food, Beverage & Tobacco",4.348,4.348,-0.23611000000000004,2.6695652173913,8.0,2.875,3.11111,40.75,3.96075
HRL.N,2016-10-01,"Food, Beverage & Tobacco",-1.244,1.244,-0.20833000000000013,4.4286435358922,9.0,2.66667,2.875,40.66667,3.80059
HRL.N,2017-01-01,"Food, Beverage & Tobacco",-2.114,2.114,0.0,4.38264738598443,12.0,2.66667,2.66667,39.54546,4.29299
HRL.N,2017-04-01,"Food, Beverage & Tobacco",-1.983,1.983,-0.11111000000000004,1.5456533212697,9.0,2.55556,2.66667,39.25,5.19014
HRL.N,2017-07-01,"Food, Beverage & Tobacco",-7.541,7.541,-0.05555999999999983,2.80368748810268,11.0,2.5,2.55556,37.6,5.51725
HRL.N,2017-10-01,"Food, Beverage & Tobacco",3.251,3.251,0.3333300000000001,3.40476969956433,12.0,2.83333,2.5,33.45455,3.67705
HRL.N,2018-01-01,"Food, Beverage & Tobacco",1.096,1.096,-0.26190000000000024,5.49134940146589,13.0,2.57143,2.83333,35.15385,4.03535
HRL.N,2018-04-01,"Food, Beverage & Tobacco",-1.437,1.437,-0.15476,4.91465436136374,12.0,2.41667,2.57143,35.58333,2.43099
HRL.N,2018-07-01,"Food, Beverage & Tobacco",0.971,0.971,0.25,3.47184466019417,12.0,2.66667,2.41667,35.54546,3.11488
HRL.N,2018-10-01,"Food, Beverage & Tobacco",4.813,4.813,0.25,8.28435200789182,12.0,2.91667,2.66667,38.83333,4.96376
HRL.N,2019-01-01,"Food, Beverage & Tobacco",-0.547,0.547,0.16666000000000025,4.63812666696804,12.0,3.08333,2.91667,39.91667,4.48067
HRL.N,2019-04-01,"Food, Beverage & Tobacco",2.775,2.775,0.16666999999999987,3.755753161446,12.0,3.25,3.08333,38.6,3.85227
HRL.N,2019-07-01,"Food, Beverage & Tobacco",2.03,2.03,-0.06817999999999991,4.41760423560556,11.0,3.18182,3.25,38.66667,4.44722
HRL.N,2019-10-01,"Food, Beverage & Tobacco",1.659,1.659,0.06817999999999991,3.54076092834123,12.0,3.25,3.18182,39.63636,3.69945
HRL.N,2020-01-01,"Food, Beverage & Tobacco",-1.238,1.238,0.0,2.65121587217979,11.0,3.25,3.25,41.6,3.38231
HRL.N,2020-04-01,"Food, Beverage & Tobacco",-2.036,2.036,-0.06817999999999991,5.56060924124741,11.0,3.18182,3.25,43.22222,2.48452
HRL.N,2020-07-01,"Food, Beverage & Tobacco",7.274,7.274,-0.1818200000000001,8.69502188976834,11.0,3.0,3.18182,45.3,3.0348
HRL.N,2020-10-01,"Food, Beverage & Tobacco",-1.847,1.847,0.0,4.73190440320482,11.0,3.0,3.0,46.33333,1.69967
HRL.N,2021-01-01,"Food, Beverage & Tobacco",1.008,1.008,0.16666999999999987,3.93929688847281,11.0,3.16667,3.0,45.625,1.49478
HRL.N,2021-04-01,"Food, Beverage & Tobacco",2.394,2.394,0.0,4.38831732410161,11.0,3.16667,3.16667,46.0,1.65831
HRL.N,2021-07-01,"Food, Beverage & Tobacco",-0.32,0.32,0.0,7.60894568690096,11.0,3.16667,3.16667,45.88889,2.46957
HRL.N,2021-10-01,"Food, Beverage & Tobacco",2.307,2.307,-0.08975,3.41825476429288,11.0,3.07692,3.16667,46.55556,2.31474
HRL.N,2022-01-01,"Food, Beverage & Tobacco",0.728,0.728,0.0,3.85055629321002,11.0,3.07692,3.07692,47.375,2.11763
HRL.N,2022-04-01,"Food, Beverage & Tobacco",2.345,2.345,-0.07691999999999988,2.4818763326226,11.0,3.0,3.07692,46.25,3.03109
HRL.N,2022-07-01,"Food, Beverage & Tobacco",-2.224,2.224,0.0,2.55438768027377,11.0,3.0,3.0,46.77778,4.02155
SWK.N,2013-01-01,Capital Goods,6.935,6.935,0.1153900000000001,0.224798033017211,15.0,2.61539,2.5,82.4,4.77912
SWK.N,2013-04-01,Capital Goods,7.157,7.157,-0.08206000000000024,1.51475744114189,14.0,2.53333,2.61539,85.36364,4.88547
SWK.N,2013-07-01,Capital Goods,1.322,1.322,-0.03332999999999986,1.59100995637283,14.0,2.5,2.53333,87.45455,5.53277
SWK.N,2013-10-01,Capital Goods,-0.607,0.607,0.0,2.87950898168838,14.0,2.5,2.5,90.76923,7.68769
SWK.N,2014-01-01,Capital Goods,1.646,1.646,0.11111000000000004,2.01289050768887,16.0,2.61111,2.5,85.69231,7.69
SWK.N,2014-04-01,Capital Goods,11.025,11.025,-0.11111000000000004,1.43813229571984,16.0,2.5,2.61111,85.33333,8.14794
SWK.N,2014-07-01,Capital Goods,4.79,4.79,0.0,2.33176758535281,16.0,2.5,2.5,93.33333,6.31577
SWK.N,2014-10-01,Capital Goods,7.471,7.471,0.07894999999999985,1.2099150632692,16.0,2.57895,2.5,96.92308,7.68076
SWK.N,2015-01-01,Capital Goods,2.781,2.781,0.05263000000000018,1.67875661323372,16.0,2.63158,2.57895,100.16667,6.78028
SWK.N,2015-04-01,Capital Goods,12.661,12.661,0.09064000000000005,3.20610687022901,15.0,2.72222,2.63158,102.72727,5.22391
SWK.N,2015-07-01,Capital Goods,6.614,6.614,-0.05555000000000021,1.98067097738947,15.0,2.66667,2.72222,115.72727,7.77047
SWK.N,2015-10-01,Capital Goods,7.662,7.662,-0.06666999999999978,1.78232814008571,17.0,2.6,2.66667,115.38462,7.44765
SWK.N,2016-01-01,Capital Goods,0.979,0.979,-0.1499999999999999,1.45511274996454,17.0,2.45,2.6,109.0,8.63802
SWK.N,2016-04-01,Capital Goods,12.035,12.035,0.0,1.89321663019694,17.0,2.45,2.45,114.0,10.06899
SWK.N,2016-07-01,Capital Goods,6.844,6.844,0.0,1.20664525906871,17.0,2.45,2.45,123.23077,5.69958
SWK.N,2016-10-01,Capital Goods,3.909,3.909,0.12894999999999968,1.46956952003958,16.0,2.57895,2.45,130.33333,6.82316
SWK.N,2017-01-01,Capital Goods,1.842,1.842,0.05263000000000018,1.18815773017206,16.0,2.63158,2.57895,131.08333,6.96968
SWK.N,2017-04-01,Capital Goods,6.992,6.992,-0.10525999999999991,1.49957877000843,16.0,2.52632,2.63158,144.0,11.09054
SWK.N,2017-07-01,Capital Goods,2.29,2.29,-0.19299,1.19033078880407,18.0,2.33333,2.52632,156.13333,7.77917
SWK.N,2017-10-01,Capital Goods,4.25,4.25,-0.15942000000000034,1.43223736968725,19.0,2.17391,2.33333,174.29412,14.49448
SWK.N,2018-01-01,Capital Goods,1.667,1.667,0.0,1.47929821943234,19.0,2.17391,2.17391,190.05882,7.98875
SWK.N,2018-04-01,Capital Goods,2.971,2.971,0.053360000000000074,1.93497247923905,19.0,2.22727,2.17391,187.4375,11.8847
SWK.N,2018-07-01,Capital Goods,27.161,27.161,0.01083000000000034,2.02665927780472,18.0,2.2381,2.22727,177.0,16.79711
SWK.N,2018-10-01,Capital Goods,2.224,2.224,-0.027570000000000316,1.20604496866937,16.0,2.21053,2.2381,161.5,14.03864
SWK.N,2019-01-01,Capital Goods,0.476,0.476,-0.06766999999999967,1.18714285714286,17.0,2.14286,2.21053,143.07143,12.22097
SWK.N,2019-04-01,Capital Goods,28.436,28.436,-0.04762000000000022,2.10200703683939,18.0,2.09524,2.14286,155.6,9.5205
SWK.N,2019-07-01,Capital Goods,4.555,4.555,0.10476000000000019,1.5317673694637,17.0,2.2,2.09524,160.28571,10.98979
SWK.N,2019-10-01,Capital Goods,5.078,5.078,0.04999999999999982,1.88992925715075,17.0,2.25,2.2,161.92308,12.33794
SWK.N,2020-01-01,Capital Goods,-0.077,0.077,-0.0118999999999998,1.55981427071922,18.0,2.2381,2.25,180.06667,9.31284
SWK.N,2020-04-01,Capital Goods,9.321,9.321,-0.09523999999999999,8.47233736300777,18.0,2.14286,2.2381,140.92857,23.18086
SWK.N,2020-07-01,Capital Goods,30.217,30.217,0.047619999999999774,30.5163096555765,18.0,2.19048,2.14286,158.28571,16.8414
SWK.N,2020-10-01,Capital Goods,5.941,5.941,0.0,2.98650263568847,18.0,2.19048,2.19048,191.33333,8.0719
SWK.N,2021-01-01,Capital Goods,10.27,10.27,0.10951999999999984,4.22074004558252,17.0,2.3,2.19048,209.07143,14.91147
SWK.N,2021-04-01,Capital Goods,22.075,22.075,-0.04999999999999982,3.7890015600624,15.0,2.25,2.3,234.0,16.94335
SWK.N,2021-07-01,Capital Goods,6.257,6.257,-0.04999999999999982,4.77708434674312,16.0,2.2,2.25,242.61539,24.3201
SWK.N,2021-10-01,Capital Goods,12.004,12.004,-0.10476000000000019,3.69976507502638,16.0,2.09524,2.2,224.5,20.24405
SWK.N,2022-01-01,Capital Goods,18.498,18.498,0.17749000000000015,1.78478253448873,17.0,2.27273,2.09524,220.2,20.19967
SWK.N,2022-04-01,Capital Goods,23.633,23.633,0.15583999999999998,2.32195317237441,15.0,2.42857,2.27273,174.23077,35.92332
SWK.N,2022-07-01,Capital Goods,-16.324,16.324,0.16233999999999993,3.21752572933262,16.0,2.59091,2.42857,135.76923,32.67828
SWK.N,2022-10-01,Capital Goods,8.031,8.031,0.12338000000000005,5.96588486140725,16.0,2.71429,2.59091,100.0,22.57296
XOM.N,2013-01-01,Energy,10.202,10.202,0.06522000000000006,2.30723377397524,21.0,2.5,2.43478,94.21942,7.31504
XOM.N,2013-04-01,Energy,3.585,3.585,0.0,3.72712081382963,21.0,2.5,2.5,94.13292,6.40241
XOM.N,2013-07-01,Energy,-18.386,18.386,0.1956500000000001,5.11797134567895,21.0,2.69565,2.5,95.22562,6.23575
XOM.N,2013-10-01,Energy,0.88,0.88,-0.15019000000000027,5.26719192055817,21.0,2.54546,2.69565,95.54177,7.76657
XOM.N,2014-01-01,Energy,-0.333,0.333,0.07359000000000027,4.20686812183324,18.0,2.61905,2.54546,100.12824,10.32425
XOM.N,2014-04-01,Energy,11.73,11.73,-0.053830000000000044,2.88423169622193,19.0,2.56522,2.61905,99.50111,9.41595
XOM.N,2014-07-01,Energy,10.178,10.178,0.059779999999999944,2.95115095424668,20.0,2.625,2.56522,102.63,10.50168
XOM.N,2014-10-01,Energy,10.326,10.326,0.08333000000000013,3.09497402369973,21.0,2.70833,2.625,101.20895,8.71801
XOM.N,2015-01-01,Energy,-1.548,1.548,-0.04166000000000025,5.4633600596681,21.0,2.66667,2.70833,94.52632,8.40657
XOM.N,2015-04-01,Energy,41.15,41.15,0.11594000000000015,13.3042187933551,21.0,2.78261,2.66667,93.61111,7.4546
XOM.N,2015-07-01,Energy,-10.018,10.018,0.0,7.94093563567977,21.0,2.78261,2.78261,91.41177,6.9287
XOM.N,2015-10-01,Energy,14.025,14.025,0.05738999999999983,7.34389288415729,22.0,2.84,2.78261,82.36842,9.79909
XOM.N,2016-01-01,Energy,5.969,5.969,0.040000000000000036,15.860563692152,20.0,2.88,2.84,80.90476,10.37811
XOM.N,2016-04-01,Energy,39.353,39.353,0.08000000000000007,34.3973814693586,21.0,2.96,2.88,83.52273,10.66907
XOM.N,2016-07-01,Energy,-35.979,35.979,-0.04333000000000009,6.88309052013554,22.0,2.91667,2.96,90.475,9.80494
XOM.N,2016-10-01,Energy,8.281,8.281,0.04333000000000009,12.9232408648723,22.0,2.96,2.91667,89.45455,9.32605
XOM.N,2017-01-01,Energy,27.81,27.81,0.0784600000000002,6.12778164363719,23.0,3.03846,2.96,88.56522,8.85549
XOM.N,2017-04-01,Energy,11.896,11.896,-0.07550000000000034,8.12367491166078,21.0,2.96296,3.03846,87.36364,8.59464
XOM.N,2017-07-01,Energy,-6.731,6.731,-0.07406999999999986,6.47024357579309,22.0,2.88889,2.96296,83.025,7.79178
XOM.N,2017-10-01,Energy,12.713,12.713,-0.004269999999999996,6.25268711000593,22.0,2.88462,2.88889,83.40476,8.19643
XOM.N,2018-01-01,Energy,-15.109,15.109,-0.17628999999999984,6.20381624896298,21.0,2.70833,2.88462,89.04762,7.45447
XOM.N,2018-04-01,Energy,-2.847,2.847,-0.05616000000000021,6.95224343547783,18.0,2.65217,2.70833,85.85,7.74774
XOM.N,2018-07-01,Energy,-27.548,27.548,0.04783000000000026,4.07620037643427,16.0,2.7,2.65217,89.5,10.11696
XOM.N,2018-10-01,Energy,18.352,18.352,0.12609000000000004,7.13839868353856,18.0,2.82609,2.7,89.99048,10.72345
XOM.N,2019-01-01,Energy,30.899,30.899,-0.053360000000000074,8.14541808628165,18.0,2.77273,2.82609,82.14737,10.1417
XOM.N,2019-04-01,Energy,-21.488,21.488,-0.04546000000000028,17.5638445177223,17.0,2.72727,2.77273,85.38889,8.92648
XOM.N,2019-07-01,Energy,10.429,10.429,0.04546000000000028,10.8280640183947,18.0,2.77273,2.72727,83.91667,9.42551
XOM.N,2019-10-01,Energy,12.302,12.302,-0.052729999999999944,6.11823191183517,19.0,2.72,2.77273,79.13636,10.48504
XOM.N,2020-01-01,Energy,-5.202,5.202,0.07166999999999968,12.1132947976879,20.0,2.79167,2.72,76.2,11.0526
XOM.N,2020-04-01,Energy,135997.436,135997.436,0.29529000000000005,-26402.5641025641,19.0,3.08696,2.79167,47.275,16.81924
XOM.N,2020-07-01,Energy,-14.349,14.349,-0.006959999999999855,-21.224843178254,19.0,3.08,3.08696,47.375,8.77051
XOM.N,2020-10-01,Energy,28.902,28.902,-0.08000000000000007,-40.4984792826954,20.0,3.0,3.08,44.04546,9.36496
XOM.N,2021-01-01,Energy,146.508,146.508,-0.1428600000000002,481.429745275267,21.0,2.85714,3.0,50.95652,9.18045
XOM.N,2021-04-01,Energy,10.891,10.891,-0.22380999999999984,17.2290842090897,19.0,2.63333,2.85714,62.516,9.05935
XOM.N,2021-07-01,Energy,10.931,10.931,-0.02043000000000017,13.1987374068434,21.0,2.6129,2.63333,66.78148,9.24827
XOM.N,2021-10-01,Energy,1.373,1.373,0.04335000000000022,4.84024124214038,22.0,2.65625,2.6129,70.48214,10.95569
XOM.N,2022-01-01,Energy,5.8,5.8,-0.0625,6.7190677222572,21.0,2.59375,2.65625,77.99259,11.39581
XOM.N,2022-04-01,Energy,-2.467,2.467,-0.12707999999999986,9.00652578509671,18.0,2.46667,2.59375,95.05,18.84943
XOM.N,2022-07-01,Energy,10.771,10.771,-0.10000000000000009,11.3149642536067,20.0,2.36667,2.46667,102.20385,16.21918
XOM.N,2022-10-01,Energy,17.334,17.334,-0.11667000000000005,8.68192976303792,20.0,2.25,2.36667,110.88,13.9952
MA.N,2013-01-01,Software & Services,1.019,1.019,-0.061350000000000016,3.48160465599667,33.0,1.85294,1.91429,56.21,5.95703
MA.N,2013-04-01,Software & Services,0.879,0.879,0.14705999999999997,1.56419515196658,32.0,2.0,1.85294,58.38966,4.50963
MA.N,2013-07-01,Software & Services,10.399,10.399,0.05555999999999983,1.90343252331705,33.0,2.05556,2.0,64.65807,6.48859
MA.N,2013-10-01,Software & Services,4.664,4.664,-0.026149999999999896,1.46844992153871,32.0,2.02941,2.05556,76.36897,7.09848
MA.N,2014-01-01,Software & Services,-4.735,4.735,-0.029409999999999936,3.13539351194157,31.0,2.0,2.02941,88.76296,6.8951
MA.N,2014-04-01,Software & Services,1.493,1.493,-0.12121000000000004,1.92976114339738,31.0,1.87879,2.0,88.90385,5.20359
MA.N,2014-07-01,Software & Services,4.343,4.343,-0.00378999999999996,1.70862136428851,30.0,1.875,1.87879,88.98,4.8672
MA.N,2014-10-01,Software & Services,11.366,11.366,0.01689000000000007,1.96234047183216,33.0,1.89189,1.875,89.95,5.52623
MA.N,2015-01-01,Software & Services,2.378,2.378,0.05406,4.28802468952624,34.0,1.94595,1.89189,97.77419,7.29874
MA.N,2015-04-01,Software & Services,14.246,14.246,-0.024900000000000144,2.74691474269645,33.0,1.92105,1.94595,98.89742,7.64753
MA.N,2015-07-01,Software & Services,-0.447,0.447,-0.029159999999999853,2.48413014452695,33.0,1.89189,1.92105,104.28125,8.2015
MA.N,2015-10-01,Software & Services,4.058,4.058,-0.023470000000000102,2.65860128985043,33.0,1.86842,1.89189,111.45161,8.14323
MA.N,2016-01-01,Software & Services,14.072,14.072,0.0,5.62991841744278,33.0,1.86842,1.86842,106.6875,6.64002
MA.N,2016-04-01,Software & Services,1.292,1.292,0.15657999999999994,2.93982544786403,34.0,2.025,1.86842,107.20588,7.50208
MA.N,2016-07-01,Software & Services,6.472,6.472,-0.02499999999999991,2.25364609327344,31.0,2.0,2.025,110.33333,7.6478
MA.N,2016-10-01,Software & Services,10.204,10.204,-0.055560000000000054,2.10816326530612,31.0,1.94444,2.0,116.6,8.8227
MA.N,2017-01-01,Software & Services,0.683,0.683,-0.05872999999999995,2.59198988491752,31.0,1.88571,1.94444,121.34483,7.38253
MA.N,2017-04-01,Software & Services,6.711,6.711,-0.0033600000000000296,1.707378919787,31.0,1.88235,1.88571,126.46429,6.81638
MA.N,2017-07-01,Software & Services,5.42,5.42,0.03432000000000013,2.20422636446404,32.0,1.91667,1.88235,136.09375,9.84683
MA.N,2017-10-01,Software & Services,8.831,8.831,-0.14744000000000002,1.89560372623389,34.0,1.76923,1.91667,159.47222,15.20505
MA.N,2018-01-01,Software & Services,1.89,1.89,-0.00607000000000002,3.04955981588238,33.0,1.76316,1.76923,189.14286,17.99705
MA.N,2018-04-01,Software & Services,19.993,19.993,-0.11451000000000011,3.63339652979433,30.0,1.64865,1.76316,203.41177,10.77065
MA.N,2018-07-01,Software & Services,8.568,8.568,0.05135000000000001,3.49247874427731,33.0,1.7,1.64865,224.94444,14.35259
MA.N,2018-10-01,Software & Services,5.858,5.858,0.08048999999999995,1.9702646446625,34.0,1.78049,1.7,232.62865,15.32174
MA.N,2019-01-01,Software & Services,1.984,1.984,-0.10548999999999986,3.2417886093273,37.0,1.675,1.78049,235.13514,11.17952
MA.N,2019-04-01,Software & Services,7.306,7.306,0.02499999999999991,1.75065257624442,37.0,1.7,1.675,269.10811,19.26176
MA.N,2019-07-01,Software & Services,3.56,3.56,0.01053000000000015,1.71065681112091,35.0,1.71053,1.7,302.45714,16.09675
MA.N,2019-10-01,Software & Services,6.804,6.804,-0.01609000000000016,1.50420013611322,34.0,1.69444,1.71053,310.91429,12.12641
