Instrument,Date,GICS Industry Group Name,Earnings Per Share - Actual Surprise,Earnings Per Share - Actual Surprise AbsVals
J.N,2013-10-01,Commercial  & Professional Services,-4.202543194389011,4.202543194389011
J.N,2014-01-01,Commercial  & Professional Services,4.283871675951594,4.283871675951594
J.N,2014-04-01,Commercial  & Professional Services,-8.136629958661493,8.136629958661493
J.N,2014-07-01,Commercial  & Professional Services,5.395232120451684,5.395232120451684
J.N,2014-10-01,Commercial  & Professional Services,2.347002861063941,2.347002861063941
J.N,2015-01-01,Commercial  & Professional Services,-0.9582609814135902,0.9582609814135902
J.N,2015-04-01,Commercial  & Professional Services,-8.308287911975967,8.308287911975967
J.N,2015-07-01,Commercial  & Professional Services,33.841101636448926,33.841101636448926
J.N,2015-10-01,Commercial  & Professional Services,3.6618550288957503,3.6618550288957503
J.N,2016-01-01,Commercial  & Professional Services,13.266728624535316,13.266728624535316
J.N,2016-04-01,Commercial  & Professional Services,10.94674556213017,10.94674556213017
J.N,2016-07-01,Commercial  & Professional Services,4.3338683788121966,4.3338683788121966
J.N,2016-10-01,Commercial  & Professional Services,-0.4576363213279193,0.4576363213279193
J.N,2017-01-01,Commercial  & Professional Services,9.790751743735472,9.790751743735472
J.N,2017-04-01,Commercial  & Professional Services,8.851891650501694,8.851891650501694
J.N,2017-07-01,Commercial  & Professional Services,0.3416697361903292,0.3416697361903292
J.N,2017-10-01,Commercial  & Professional Services,18.920493156004262,18.920493156004262
J.N,2018-01-01,Commercial  & Professional Services,6.463878326996207,6.463878326996207
J.N,2018-04-01,Commercial  & Professional Services,14.55803510058195,14.55803510058195
J.N,2018-07-01,Commercial  & Professional Services,11.969079945923095,11.969079945923095
J.N,2018-10-01,Commercial  & Professional Services,5.736401572324503,5.736401572324503
J.N,2019-01-01,Commercial  & Professional Services,-5.746601165314747,5.746601165314747
J.N,2019-04-01,Commercial  & Professional Services,9.930715935334868,9.930715935334868
J.N,2019-07-01,Commercial  & Professional Services,13.19076686744552,13.19076686744552
J.N,2019-10-01,Commercial  & Professional Services,12.258133025887638,12.258133025887638
J.N,2020-01-01,Commercial  & Professional Services,0.4696958279958718,0.4696958279958718
J.N,2020-04-01,Commercial  & Professional Services,6.683449482700382,6.683449482700382
J.N,2020-07-01,Commercial  & Professional Services,26.271483689933355,26.271483689933355
J.N,2020-10-01,Commercial  & Professional Services,23.73888817192872,23.73888817192872
J.N,2021-01-01,Commercial  & Professional Services,10.613394419122772,10.613394419122772
J.N,2021-04-01,Commercial  & Professional Services,20.539669169438103,20.539669169438103
J.N,2021-07-01,Commercial  & Professional Services,7.279994243512497,7.279994243512497
J.N,2021-10-01,Commercial  & Professional Services,0.3920372594244619,0.3920372594244619
J.N,2022-01-01,Commercial  & Professional Services,-1.0246486692256376,1.0246486692256376
J.N,2022-04-01,Commercial  & Professional Services,2.303615719069509,2.303615719069509
J.N,2022-07-01,Commercial  & Professional Services,2.7698121964560998,2.7698121964560998
J.N,2022-10-01,Commercial  & Professional Services,1.530287048683778,1.530287048683778
SNPS.OQ,2013-01-01,Software & Services,21.818181818181813,21.818181818181813
SNPS.OQ,2013-04-01,Software & Services,4.484936754951174,4.484936754951174
SNPS.OQ,2013-07-01,Software & Services,1.8518518518518532,1.8518518518518532
SNPS.OQ,2013-10-01,Software & Services,1.3574660633484277,1.3574660633484277
SNPS.OQ,2014-01-01,Software & Services,13.77441811134466,13.77441811134466
SNPS.OQ,2014-04-01,Software & Services,9.427609427609436,9.427609427609436
SNPS.OQ,2014-07-01,Software & Services,7.660455486542444,7.660455486542444
SNPS.OQ,2014-10-01,Software & Services,5.7851239669421535,5.7851239669421535
SNPS.OQ,2015-01-01,Software & Services,28.145573371349855,28.145573371349855
SNPS.OQ,2015-04-01,Software & Services,7.936507936507943,7.936507936507943
SNPS.OQ,2015-07-01,Software & Services,6.264548122659641,6.264548122659641
SNPS.OQ,2015-10-01,Software & Services,2.2026969308682665,2.2026969308682665
SNPS.OQ,2016-01-01,Software & Services,10.56910569105692,10.56910569105692
SNPS.OQ,2016-04-01,Software & Services,2.7175773869155635,2.7175773869155635
SNPS.OQ,2016-07-01,Software & Services,3.0508474576271136,3.0508474576271136
SNPS.OQ,2016-10-01,Software & Services,0.3257328990228089,0.3257328990228089
SNPS.OQ,2017-01-01,Software & Services,20.127795527156547,20.127795527156547
SNPS.OQ,2017-04-01,Software & Services,2.6239067055393543,2.6239067055393543
SNPS.OQ,2017-07-01,Software & Services,0.0,0.0
SNPS.OQ,2017-10-01,Software & Services,20.524017467248896,20.524017467248896
SNPS.OQ,2018-01-01,Software & Services,10.37195348323852,10.37195348323852
SNPS.OQ,2018-04-01,Software & Services,-0.1276147145314262,0.1276147145314262
SNPS.OQ,2018-07-01,Software & Services,3.782035875811137,3.782035875811137
SNPS.OQ,2018-10-01,Software & Services,0.4016064257028128,0.4016064257028128
SNPS.OQ,2019-01-01,Software & Services,11.815132314573251,11.815132314573251
SNPS.OQ,2019-04-01,Software & Services,5.9844677935130095,5.9844677935130095
SNPS.OQ,2019-07-01,Software & Services,7.577857194952944,7.577857194952944
SNPS.OQ,2019-10-01,Software & Services,2.1314387211367696,2.1314387211367696
SNPS.OQ,2020-01-01,Software & Services,9.734897870491093,9.734897870491093
SNPS.OQ,2020-04-01,Software & Services,23.659510632690704,23.659510632690704
SNPS.OQ,2020-07-01,Software & Services,29.360335444731906,29.360335444731906
SNPS.OQ,2020-10-01,Software & Services,0.2964458240495752,0.2964458240495752
