Instrument,Date,Earnings Per Share - Actual Surprise,Earnings Per Share - Actual Surprise AbsVals,GICS Industry Group Name,Earnings Per Share – Coefficient of Variation,Market Capitalization,Revenue - Actual,Number of Analysts,Recommendation - Mean (1-5),Recommendation change,Recommendation - Mean (1-5).1,Price Target - Standard Deviation,Enterprise Value To Sales (Daily Time Series Ratio),3 Month Total Return,Volume,loss firm status
SEE.N,2022-10-01,8.761,8.761,Materials,4.75329056888553,6464059378.26,1400400000.0,17.0,2.38889,-0.11111,2.5,6.85566,1.70580196374312,-22.6021626933733,501789.0,-1
CINF.OQ,2013-01-01,125.674,125.674,Insurance,17.354531777335,6370791239.56,1070000000.0,7.0,2.85714,-0.1428600000000002,3.0,4.29793,1.723421231,4.41292796870774,375302.0,-1
CINF.OQ,2013-04-01,18.541,18.541,Insurance,9.07598784194529,7710634404.54,1103000000.0,7.0,3.14286,0.2857200000000004,2.85714,3.44803,1.983613331,21.5692097843078,0.0,-1
CINF.OQ,2013-07-01,47.75,47.75,Insurance,21.9977716417187,7504971981.92,1104000000.0,7.0,3.14286,0.0,3.14286,3.2532,1.906332068,-1.88724860090229,0.0,-1
CINF.OQ,2013-10-01,11.852,11.852,Insurance,12.155058082866,7718596179.12,1152000000.0,6.0,3.14286,0.0,3.14286,3.54401,1.918737518,3.66776108113744,300214.0,-1
CINF.OQ,2014-01-01,4.759,4.759,Insurance,12.7137016397736,8579814649.29,1172000000.0,7.0,3.14286,0.0,3.14286,3.8478,2.033148487,11.9650654428838,168376.0,-1
CINF.OQ,2014-04-01,-16.867,16.867,Insurance,11.3657311188622,7957010786.52,1189000000.0,6.0,3.0,-0.1428600000000002,3.14286,2.24499,1.867801983,-6.21454361858019,444931.0,-1
CINF.OQ,2014-07-01,-4.167,4.167,Insurance,23.69375,7855458909.12,1214000000.0,6.0,3.0,0.0,3.0,2.57682,1.791738988,0.470462429002505,214272.0,-1
CINF.OQ,2014-10-01,13.333,13.333,Insurance,10.396,7699788066.05,1027000000.0,5.0,3.0,0.0,3.0,2.77263,1.717323475,-1.16132006291958,329466.0,-1
CINF.OQ,2015-01-01,4.706,4.706,Insurance,7.32823529411765,8484571000.0,1262000000.0,5.0,3.0,0.0,3.0,2.69258,1.843577961,11.1282263215924,149677.0,-1
CINF.OQ,2015-04-01,-16.608,16.608,Insurance,5.3243816254417,8751776902.56,1285000000.0,5.0,3.0,0.0,3.0,4.32049,1.827457412,3.67867514718194,313572.0,-1
CINF.OQ,2015-07-01,114.194,114.194,Insurance,12.018064516129,8247494576.36,1316000000.0,4.0,3.25,0.25,3.0,5.65685,1.682502396,-5.57830353107281,368292.0,-1
CINF.OQ,2015-10-01,46.067,46.067,Insurance,7.76404494382023,8828195491.4,1278000000.0,5.0,3.0,-0.25,3.25,5.80409,1.791404918,8.14614915283607,350359.0,-1
CINF.OQ,2016-01-01,21.951,21.951,Insurance,6.32594235033259,9695116272.13,1263000000.0,5.0,3.0,0.0,3.0,7.92149,1.971817987,11.6797994188679,179777.0,-1
CINF.OQ,2016-04-01,26.421,26.421,Insurance,5.65340909090909,10742151622.8,1364000000.0,5.0,3.0,0.0,3.0,8.51469,2.149776667,11.2743457778852,358927.0,-1
CINF.OQ,2016-07-01,33.178,33.178,Insurance,23.9369158878505,12308441478.45,1371000000.0,5.0,3.0,0.0,3.0,12.62933,2.404796299,14.476495843036,447271.0,-1
CINF.OQ,2016-10-01,9.974,9.974,Insurance,7.73273657289003,12412311210.36,1402000000.0,5.0,3.0,0.0,3.0,10.89438,2.410597273,1.35430311262237,306663.0,-1
CINF.OQ,2017-01-01,13.636,13.636,Insurance,3.62272727272727,12479705238.0,1312000000.0,7.0,3.0,0.0,3.0,9.92774,2.338278748,1.06807584955355,0.0,-1
CINF.OQ,2017-04-01,16.339,16.339,Insurance,5.74594786449501,11911210764.75,1523000000.0,7.0,3.0,0.0,3.0,9.15642,2.198607224,-3.95133546988669,186060.0,-1
CINF.OQ,2017-07-01,25.49,25.49,Insurance,14.5235294117647,11931656105.25,1386000000.0,7.0,3.0,0.0,3.0,8.90842,2.180930119,0.85103558184807,340110.0,-1
CINF.OQ,2017-10-01,11.539,11.539,Insurance,9.07884615384615,12556134052.54,1412000000.0,7.0,3.0,0.0,3.0,8.84081,2.275143883,6.38585141972592,0.0,-1
CINF.OQ,2018-01-01,8.682,8.682,Insurance,6.27315328791296,12300460971.75,1411000000.0,7.0,3.0,0.0,3.0,7.73046,2.213644767,-0.761270579706597,0.0,-1
CINF.OQ,2018-04-01,-10.321,10.321,Insurance,9.26687093640236,12185299711.06,1224000000.0,7.0,3.0,0.0,3.0,7.70973,2.159682434,-0.250784664733672,0.0,1
CINF.OQ,2018-07-01,37.622,37.622,Insurance,12.4997876208437,10974800089.08,1558000000.0,7.0,3.0,0.0,3.0,4.49305,2.065856817,-9.27100073041411,0.0,-1
CINF.OQ,2018-10-01,10.799,10.799,Insurance,11.451861817894,12493321703.61,1915000000.0,8.0,3.125,0.125,3.0,7.24377,2.294615826,15.6626502538164,0.0,-1
CINF.OQ,2019-01-01,16.728,16.728,Insurance,14.6171804278432,12599153121.1,710000000.0,9.0,3.11111,-0.0138899999999999,3.125,6.40153,2.102677328,1.49193269313104,284869.0,1
CINF.OQ,2019-04-01,20.06,20.06,Insurance,7.65299121844127,14012685665.1,2159000000.0,9.0,3.0,-0.11111,3.11111,6.47759,2.606747857,11.6878579882689,0.0,-1
CINF.OQ,2019-07-01,31.783,31.783,Insurance,9.84496124031008,16922036268.76,1913000000.0,9.0,2.88889,-0.11111,3.0,12.0824,2.680075098,21.3373228738098,0.0,-1
CINF.OQ,2019-10-01,21.774,21.774,Insurance,7.28162455321404,19056439120.8,1700000000.0,9.0,2.88889,0.0,2.88889,10.98792,2.857613726,13.0923743943171,269000.0,-1
CINF.OQ,2020-01-01,11.363,11.363,Insurance,7.11815301041195,17178779780.25,2152000000.0,9.0,3.0,0.11111,2.88889,12.7861,2.665347081,-9.38782155347645,252191.0,-1
CINF.OQ,2020-04-01,-19.608,19.608,Insurance,7.08885230839905,12241458964.65,-99000000.0,8.0,3.0,0.0,3.0,20.91772,1.559749996,-27.7387412476507,1083677.0,1
CINF.OQ,2020-07-01,13.569,13.569,Insurance,8.39119324781251,10296122029.93,2714000000.0,7.0,3.0,0.0,3.0,13.63411,1.900833397,-18.9394438890733,699218.0,-1
CINF.OQ,2020-10-01,18.696,18.696,Insurance,42.6849681955139,12541747784.85,2227000000.0,7.0,3.0,0.0,3.0,11.05542,1.979704312,22.7326482305338,425150.0,-1
CINF.OQ,2021-01-01,35.392,35.392,Insurance,8.39934742755268,14057562415.11,2694000000.0,7.0,3.0,0.0,3.0,11.65714,2.017523937,12.8866807294914,234874.0,-1
CINF.OQ,2021-04-01,30.476,30.476,Insurance,21.9457142857143,16601623702.82,2227000000.0,6.0,2.83333,-0.1666699999999998,3.0,13.91402,2.202842848,18.6910197466362,349412.0,-1
CINF.OQ,2021-07-01,81.418,81.418,Insurance,19.0387870311249,18787089223.84,2295000000.0,6.0,2.66667,-0.1666600000000002,2.83333,6.55439,1.900739122,11.5634085750177,332110.0,-1
CINF.OQ,2021-10-01,46.845,46.845,Insurance,21.3544116466094,18410308439.38,1785000000.0,6.0,2.33333,-0.3333399999999997,2.66667,9.63328,1.939458693,-1.53633715360715,460084.0,-1
CINF.OQ,2022-01-01,46.107,46.107,Insurance,8.96590597257348,18358793902.14,3323000000.0,6.0,2.57143,0.2380999999999997,2.33333,10.33441,2.019530486,0.288717303356933,203955.0,-1
CINF.OQ,2022-04-01,7.361,7.361,Insurance,8.33542845882569,21813258432.24,1215000000.0,6.0,2.57143,0.0,2.57143,6.55439,2.24000606773001,19.9589653847727,380371.0,1
CINF.OQ,2022-07-01,-38.795,38.795,Insurance,10.5423728813559,19079067288.06,820000000.0,5.0,2.83333,0.2619000000000002,2.57143,20.94487,2.20260701880483,-13.3489330585654,347427.0,1
CINF.OQ,2022-10-01,8.262,8.262,Insurance,12.4797935606341,14259495005.21,1408000000.0,7.0,2.875,0.0416699999999998,2.83333,7.73563,1.96646997132997,-24.1979563430105,515347.0,1
CBRE.N,2013-01-01,12.245,12.245,Real Estate,2.88571428571429,6551730570.8,2005846000.0,5.0,1.83333,-0.0238100000000001,1.85714,1.69967,1.459248501,8.09342748296735,469776.0,-1
CBRE.N,2013-04-01,-8.046,8.046,Real Estate,10.0229885057471,8362331360.0,1475063000.0,5.0,1.83333,0.0,1.83333,0.43301,1.698632667,26.884422114808,0.0,-1
CBRE.N,2013-07-01,-8.824,8.824,Real Estate,3.79705882352941,7736840129.28,1742014000.0,6.0,1.83333,0.0,1.83333,0.74833,1.566115709,-7.48514851599436,0.0,-1
CBRE.N,2013-10-01,-9.639,9.639,Real Estate,2.25301204819277,7666855256.34,1733866000.0,5.0,1.83333,0.0,1.83333,1.0198,1.461690256,-0.98458904357489,700637.0,-1
CBRE.N,2014-01-01,2.29,2.29,Real Estate,3.02137404580153,8715653468.4,2233851000.0,6.0,1.83333,0.0,1.83333,1.26491,1.512070075,13.7051448365567,382132.0,-1
CBRE.N,2014-04-01,49.997,49.997,Real Estate,5.65788684226315,9107606983.54,1860842000.0,6.0,1.66667,-0.1666599999999998,1.83333,2.41661,1.542942356,4.29657794933238,562073.0,-1
CBRE.N,2014-07-01,-1.639,1.639,Real Estate,5.3551912568306,10638318128.04,2126806000.0,6.0,1.66667,0.0,1.66667,1.6,1.690314607,19.3296089382198,736705.0,-1
CBRE.N,2014-10-01,14.834,14.834,Real Estate,7.49002382797922,9877180576.44,2275076000.0,6.0,1.66667,0.0,1.66667,1.35647,1.563337141,-7.17852684124951,592244.0,-1
CBRE.N,2015-01-01,-2.158,2.158,Real Estate,1.99136690647482,11400693551.25,2787194000.0,6.0,1.66667,0.0,1.66667,0.74833,1.610905636,15.1647612661285,351991.0,-1
CBRE.N,2015-04-01,23.873,23.873,Real Estate,8.18720241551504,12888790786.34,2052503000.0,6.0,1.66667,0.0,1.66667,1.249,1.607366695,13.0218978130421,1603567.0,-1
CBRE.N,2015-07-01,-4.651,4.651,Real Estate,8.18837209302325,12320183891.0,2390506000.0,6.0,1.66667,0.0,1.66667,1.62481,1.609102286,1.62043394601736,615111.0,-1
CBRE.N,2015-10-01,11.563,11.563,Real Estate,5.19096994356215,10661757344.0,2712559000.0,7.0,1.71429,0.0476199999999999,1.66667,1.26491,1.345983147,-13.5135135142994,824276.0,-1
CBRE.N,2016-01-01,3.467,3.467,Real Estate,2.43466264721662,11555477708.32,3700242000.0,7.0,1.71429,0.0,1.71429,2.87228,1.489517471,8.06249999845414,415285.0,-1
CBRE.N,2016-04-01,2.857,2.857,Real Estate,7.91142857142857,9632886862.5,2846734000.0,6.0,1.71429,0.0,1.71429,2.91071,1.249951672,-16.6570271865759,571597.0,-1
CBRE.N,2016-07-01,1.111,1.111,Real Estate,3.09358533123335,8882343373.44,3207537000.0,7.0,1.85714,0.1428499999999999,1.71429,2.76888,1.039628734,-7.70303241419537,1109670.0,-1
CBRE.N,2016-10-01,0.503,0.503,Real Estate,9.19798994974875,9390604175.04,3193487000.0,8.0,1.75,-0.10714,1.85714,2.61081,1.01630296,5.66465256958966,875327.0,-1
CBRE.N,2017-01-01,15.708,15.708,Real Estate,2.97978227060653,10620927424.28,3823831000.0,8.0,1.75,0.0,1.75,1.91663,1.126281389,12.5446747665646,0.0,-1
CBRE.N,2017-04-01,29.741,29.741,Real Estate,9.46202818091301,11754655072.65,2981204000.0,7.0,1.71429,-0.0357099999999999,1.75,1.38444,0.854254753,10.4795173093146,741996.0,-1
CBRE.N,2017-07-01,22.353,22.353,Real Estate,3.57647058823529,12298633074.0,3342215000.0,8.0,1.875,0.1607099999999999,1.71429,1.34371,0.815813692,4.7783534812718,826427.0,-1
CBRE.N,2017-10-01,18.794,18.794,Real Estate,2.3554524361949,12800986095.72,3549977000.0,8.0,1.875,0.0,1.875,2.05481,0.803521261,4.06593406420923,0.0,-1
CBRE.N,2018-01-01,7.027,7.027,Real Estate,1.62162162162162,14701975266.78,4336212000.0,10.0,2.1,0.2250000000000001,1.875,3.94444,0.836243735,14.3347412909506,0.0,-1
CBRE.N,2018-04-01,9.98,9.98,Real Estate,4.94297352342159,16042402577.88,4673952000.0,10.0,2.0,-0.1,2.1,4.56503,0.980264554,9.02793812131668,0.0,-1
CBRE.N,2018-07-01,4.079,4.079,Real Estate,4.09845288326301,16219175474.04,5111434000.0,10.0,2.0,0.0,2.0,4.17582,0.987266184,1.10122829064672,0.0,-1
CBRE.N,2018-10-01,4.775,4.775,Real Estate,3.51856763925729,14985102472.2,5260954000.0,10.0,2.0,0.0,2.0,4.49826,0.921060467,-7.62463342951136,0.0,-1
CBRE.N,2019-01-01,7.556,7.556,Real Estate,1.39111111111111,13648847292.08,6293748000.0,10.0,2.2,0.2000000000000001,2.0,4.7937,0.810014901,-9.2063492073541,411479.0,-1
CBRE.N,2019-04-01,28.107,28.107,Real Estate,5.56537532229556,16628320123.45,5135510000.0,9.0,2.11111,-0.0888900000000001,2.2,4.94694,0.891344643,23.5014985053372,0.0,-1
CBRE.N,2019-07-01,5.882,5.882,Real Estate,2.35686274509804,17251044624.9,5714073000.0,8.0,2.25,0.1388899999999999,2.11111,4.84481,0.93938988,3.74115267779485,0.0,-1
CBRE.N,2019-10-01,0.797,0.797,Real Estate,3.82392344497608,17829154343.79,5925101000.0,9.0,2.22222,-0.0277799999999999,2.25,5.62792,0.926359951,3.33333333463592,524623.0,-1
CBRE.N,2020-01-01,-1.9,1.9,Real Estate,1.60973869615625,20516931570.42,7119407000.0,9.0,2.11111,-0.11111,2.22222,4.28478,1.006666494,15.6196943975986,455825.0,-1
CBRE.N,2020-04-01,4.374,4.374,Real Estate,7.85170547058742,12677896819.89,5889168000.0,7.0,2.14286,0.0317500000000001,2.11111,3.96989,0.610455105,-38.4728340663729,941974.0,-1
CBRE.N,2020-07-01,-17.509,17.509,Real Estate,32.8478163520234,15156243148.2,5381384000.0,7.0,2.14286,0.0,2.14286,5.09902,0.717639739,10.2120399705744,741430.0,-1
CBRE.N,2020-10-01,74.403,74.403,Real Estate,10.9420168669518,15747998125.09,5645142000.0,7.0,2.14286,0.0,2.14286,4.20317,0.725836092,3.86996903754149,690240.0,-1
CBRE.N,2021-01-01,54.461,54.461,Real Estate,7.65272969374168,21039815749.12,6910501000.0,8.0,2.125,-0.0178600000000002,2.14286,11.06382,0.943653565,33.532041728763,345965.0,-1
CBRE.N,2021-04-01,27.644,27.644,Real Estate,11.4226345083488,26604802725.57,5938879000.0,8.0,2.125,0.0,2.125,4.3589,1.176232198,26.1320153061225,1260070.0,-1
CBRE.N,2021-07-01,77.199,77.199,Real Estate,5.63257328990228,28775908044.7,6458613000.0,8.0,2.0,-0.125,2.125,10.83268,1.253816716,8.35439838220415,540647.0,-1
CBRE.N,2021-10-01,16.807,16.807,Real Estate,12.4319327731092,32580801978.24,6798327000.0,8.0,2.14286,0.1428600000000002,2.0,20.41786,1.36101059,13.5658462615188,654258.0,-1
CBRE.N,2022-01-01,1.124,1.124,Real Estate,7.79044943820225,36314593119.66,8550217000.0,7.0,2.125,-0.0178600000000002,2.14286,19.41434,1.42996363,11.4523418241577,291142.0,-1
CBRE.N,2022-04-01,29.152,29.152,Real Estate,7.25574912891986,30262701040.0,7332933000.0,8.0,2.0,-0.125,2.125,8.48288,1.13970428208195,-15.6575430835867,1069077.0,-1
CBRE.N,2022-07-01,30.982,30.982,Real Estate,6.60134274303219,24060205379.94,7771278000.0,8.0,1.88889,-0.11111,2.0,8.84433,0.901257078476422,-20.6532284143581,661868.0,-1
CBRE.N,2022-10-01,-10.318,10.318,Real Estate,5.84761904761905,21682286277.25,7529546000.0,8.0,1.88889,0.0,1.88889,10.1338,0.794982335005486,-8.28691753837789,1061871.0,-1
TPR.N,2013-01-01,-4.213,4.213,Consumer Durables & Apparel,2.31601900163539,15404358909.3,1503774000.0,31.0,2.24242,0.1133899999999998,2.12903,8.75987,3.079525242,-0.392047677375207,634262.0,-1
TPR.N,2013-04-01,5.089,5.089,Consumer Durables & Apparel,2.62347995796427,14036380512.33,1187578000.0,31.0,2.27273,0.03031,2.24242,6.42182,2.67795513,-9.40306160318564,0.0,-1
TPR.N,2013-07-01,-0.02,0.02,Consumer Durables & Apparel,2.31526208182615,16041816838.08,1222688000.0,33.0,2.25714,-0.0155899999999999,2.27273,6.53288,3.022414584,14.8723465416267,0.0,-1
TPR.N,2013-10-01,0.84,0.84,Consumer Durables & Apparel,3.39187260178892,15241071547.68,1150760000.0,30.0,2.31429,0.05715,2.25714,6.00797,2.795578976,-3.88046618469829,593638.0,-1
TPR.N,2014-01-01,-4.493,4.493,Consumer Durables & Apparel,2.67418706695379,15781643725.45,1419624000.0,31.0,2.47059,0.1562999999999998,2.31429,6.20761,2.939603014,3.54936355802509,536236.0,-1
TPR.N,2014-04-01,11.712,11.712,Consumer Durables & Apparel,4.69188940546401,13787453932.38,1099626000.0,34.0,2.63889,0.1682999999999999,2.47059,6.06661,2.607335153,-10.9061579938507,956630.0,-1
TPR.N,2014-07-01,11.538,11.538,Consumer Durables & Apparel,6.24042951396109,9450721111.32,1136216000.0,33.0,2.93939,0.3005,2.63889,5.62249,1.800532514,-30.5698593003468,1420584.0,-1
TPR.N,2014-10-01,17.961,17.961,Consumer Durables & Apparel,7.19341197418206,10009285638.66,1038800000.0,27.0,2.9,-0.03939,2.93939,5.74331,1.889778321,5.09089057240173,951755.0,-1
TPR.N,2015-01-01,9.606,9.606,Consumer Durables & Apparel,3.61698888719744,10229912344.32,1219400000.0,30.0,2.90909,0.00909,2.9,5.34605,2.047960657,6.49047112821384,654891.0,-1
TPR.N,2015-04-01,3.052,3.052,Consumer Durables & Apparel,6.51228029999427,11394580634.19,929300000.0,32.0,2.85714,-0.0519500000000001,2.90909,6.65846,2.310343419,11.1909383582885,820016.0,-1
TPR.N,2015-07-01,5.554,5.554,Consumer Durables & Apparel,8.04249378596479,9979498540.2,1004100000.0,32.0,2.8,-0.0571399999999999,2.85714,7.29031,1.951516858,-15.9998925493561,1158116.0,-1
TPR.N,2015-10-01,3.751,3.751,Consumer Durables & Apparel,11.3644415203199,7903089554.56,1030300000.0,36.0,2.66667,-0.1333299999999999,2.8,7.24461,1.763661325,-15.4663450145085,1464072.0,-1
TPR.N,2016-01-01,2.741,2.741,Consumer Durables & Apparel,4.46015773728583,9060963222.4,1273800000.0,35.0,2.52632,-0.1403499999999997,2.66667,6.52452,2.079215095,14.3716536383568,609534.0,-1
TPR.N,2016-04-01,6.545,6.545,Consumer Durables & Apparel,5.12870184274887,10741288165.04,1033100000.0,31.0,2.5,-0.0263200000000001,2.52632,6.30633,2.521000537,23.550543852859,978330.0,-1
TPR.N,2016-07-01,10.829,10.829,Consumer Durables & Apparel,4.5439992118809,11324148622.02,1154600000.0,29.0,2.39394,-0.1060599999999998,2.5,6.02803,2.517225006,1.90850862365521,1200494.0,-1
TPR.N,2016-10-01,0.897,0.897,Consumer Durables & Apparel,4.0067264573991,10248214872.88,1037600000.0,30.0,2.27778,-0.1161600000000002,2.39394,5.51518,2.182869868,-9.45080154257683,1751029.0,-1
TPR.N,2017-01-01,1.055,1.055,Consumer Durables & Apparel,2.40241454114287,9818388883.76,1321700000.0,31.0,2.33333,0.0555500000000002,2.27778,5.3426,1.972969901,-3.36640441674647,0.0,-1
TPR.N,2017-04-01,3.678,3.678,Consumer Durables & Apparel,2.3214929679048,11597862049.11,995200000.0,28.0,2.21212,-0.12121,2.33333,5.20861,2.277009468,19.0475044139557,1002193.0,-1
TPR.N,2017-07-01,1.761,1.761,Consumer Durables & Apparel,4.4571079678437,13308629770.26,1133800000.0,29.0,2.08824,-0.1238800000000002,2.21212,5.6279,2.663176636,14.3792485905401,764268.0,-1
TPR.N,2017-10-01,16.784,16.784,Consumer Durables & Apparel,3.01690579468357,11444886383.56,1288900000.0,29.0,2.17647,0.0882300000000002,2.08824,5.6756,2.214822178,-14.2071276008328,0.0,1
TPR.N,2018-01-01,20.655,20.655,Consumer Durables & Apparel,5.28737187510571,12577916732.51,1785000000.0,31.0,2.19444,0.01797,2.17647,5.80754,2.868557839,10.6891483891521,0.0,-1
TPR.N,2018-04-01,8.141,8.141,Consumer Durables & Apparel,2.93982176829879,14987665010.57,1322400000.0,31.0,2.17143,-0.0230100000000001,2.19444,6.52562,2.995245923,19.7190187585333,0.0,-1
TPR.N,2018-07-01,5.092,5.092,Consumer Durables & Apparel,1.99323910111572,13443965234.1,1483700000.0,31.0,2.11111,-0.0603199999999999,2.17143,5.83862,2.532660392,-10.5607670184938,0.0,-1
TPR.N,2018-10-01,6.6,6.6,Consumer Durables & Apparel,5.54099671315626,14559685421.16,1381200000.0,31.0,2.08333,-0.0277799999999999,2.11111,6.37554,2.535762827,8.34852103402925,0.0,-1
TPR.N,2019-01-01,-3.59,3.59,Consumer Durables & Apparel,1.70565126504721,9798002489.52,1800800000.0,31.0,1.97143,-0.1119000000000001,2.08333,6.02734,1.727745547,-32.259591446307,808881.0,-1
TPR.N,2019-04-01,2.081,2.081,Consumer Durables & Apparel,5.72622982694925,9421385577.39,1331400000.0,28.0,1.96875,-0.00268,1.97143,4.87745,1.591136684,-2.78277745065756,0.0,-1
TPR.N,2019-07-01,-0.509,0.509,Consumer Durables & Apparel,2.96842379958246,9206013852.15,1513700000.0,26.0,2.06667,0.0979199999999997,1.96875,9.25096,1.579248946,-1.22602605628609,0.0,-1
TPR.N,2019-10-01,9.263,9.263,Consumer Durables & Apparel,3.17408287579557,7480693513.15,1357900000.0,23.0,2.44444,0.3777700000000004,2.06667,5.89668,1.30524851,-16.6921220945865,1333528.0,-1
TPR.N,2020-01-01,11.538,11.538,Consumer Durables & Apparel,1.62947039677148,7417150137.6,1816000000.0,24.0,2.53571,0.0912699999999997,2.44444,5.13363,1.375259726,4.90463404929407,827347.0,-1
TPR.N,2020-04-01,-134.579,134.579,Consumer Durables & Apparel,-137.958297132928,3839560705.37,1072700000.0,25.0,2.58621,0.0504999999999999,2.53571,7.4934,0.666484973,-51.2543648711536,2049809.0,1
TPR.N,2020-07-01,55.769,55.769,Consumer Durables & Apparel,-33.5149767343111,3465036036.95,714800000.0,25.0,2.51724,-0.0689699999999997,2.58621,4.50777,0.759090314,0.529901588835191,1572580.0,1
TPR.N,2020-10-01,156.978,156.978,Consumer Durables & Apparel,25.6978289765175,4537831081.68,1172200000.0,23.0,2.4,-0.1172400000000002,2.51724,5.15618,1.049229733,17.6957831307743,1194322.0,-1
TPR.N,2021-01-01,14.365,14.365,Consumer Durables & Apparel,5.4945054945055,8557958163.35,1685400000.0,24.0,2.31035,-0.0896499999999997,2.4,6.69029,1.969252972,98.848368522073,652057.0,-1
TPR.N,2021-04-01,62.633,62.633,Consumer Durables & Apparel,17.2932810357473,11613633541.4,1273300000.0,22.0,2.2963,-0.0140500000000001,2.31035,8.08783,2.495642516,32.5933075933076,1079894.0,-1
TPR.N,2021-07-01,7.156,7.156,Consumer Durables & Apparel,10.9038778997365,11896096400.46,1615400000.0,21.0,2.30769,0.01139,2.2963,7.51197,2.488837574,6.17826617826618,1119777.0,-1
TPR.N,2021-10-01,17.748,17.748,Consumer Durables & Apparel,5.18667432510052,10581742330.38,1480900000.0,21.0,2.19231,-0.11538,2.30769,7.13838,1.719840926,-14.3327409619909,1808593.0,-1
TPR.N,2022-01-01,12.341,12.341,Consumer Durables & Apparel,3.19874989441676,11170791874.2,2141200000.0,21.0,2.07692,-0.1153900000000001,2.19231,6.58948,1.835044075,10.339987163326,720456.0,-1
TPR.N,2022-04-01,23.645,23.645,Consumer Durables & Apparel,4.8585351661939,9532668753.09,1437500000.0,19.0,2.0,-0.0769199999999998,2.07692,9.4392,1.49791393697395,-7.92277273064829,1548560.0,-1
TPR.N,2022-07-01,0.979,0.979,Consumer Durables & Apparel,2.48951374864067,7760549135.86,1624900000.0,18.0,1.95652,-0.0434799999999999,2.0,7.13452,1.22928965152959,-21.5292112239085,1568508.0,-1
TPR.N,2022-10-01,4.775,4.775,Consumer Durables & Apparel,2.35676392572944,6881473425.88,1506500000.0,17.0,1.95652,0.0,1.95652,6.13677,1.14027577618072,-6.03982483681733,1287453.0,-1
AVB.N,2013-01-01,34.654,34.654,Real Estate,18.9487977369165,15214265906.84,275772000.0,6.0,2.57143,0.0714299999999998,2.5,12.90289,18.49483224,0.418150347145851,230036.0,-1
AVB.N,2013-04-01,155.022,155.022,Real Estate,-25.985152838428,16383999793.21,315359000.0,6.0,2.52381,-0.0476199999999997,2.57143,8.9033,17.501046637,-5.79212041758705,0.0,1
AVB.N,2013-07-01,-70.276,70.276,Real Estate,25.9002123142251,17454651617.79,386321000.0,6.0,2.45455,-0.0692600000000003,2.52381,7.54332,21.709188006,7.34799469687171,0.0,-1
AVB.N,2013-10-01,36.844,36.844,Real Estate,-115.725901949949,16445770842.04,390113000.0,7.0,2.36364,-0.0909099999999996,2.45455,8.52414,18.642740161,-5.01929582745886,343477.0,1
AVB.N,2014-01-01,121.088,121.088,Real Estate,73.3458049886621,15300935849.85,390866000.0,7.0,2.34783,-0.0158100000000001,2.36364,8.96256,16.15093453,-6.13432914695524,317296.0,-1
AVB.N,2014-04-01,50.865,50.865,Real Estate,22.9190311418685,17015508500.48,396998000.0,6.0,2.28571,-0.0621200000000001,2.34783,7.92714,15.772731502,12.0662602350284,226682.0,-1
AVB.N,2014-07-01,16.795,16.795,Real Estate,34.7094594594595,18646411976.05,411134000.0,6.0,2.25,-0.0357099999999999,2.28571,10.38815,15.911546387,10.1642422482309,247178.0,-1
AVB.N,2014-10-01,25.687,25.687,Real Estate,24.7348901098901,18581538626.79,428022000.0,7.0,2.36842,0.1184199999999999,2.25,9.889,15.406138189,-0.042544139178013,262241.0,-1
AVB.N,2015-01-01,10.807,10.807,Real Estate,9.05537258764505,21576937339.98,437859000.0,9.0,2.33333,-0.0350899999999998,2.36842,16.03469,16.836927487,16.7070597978832,168466.0,-1
AVB.N,2015-04-01,43.067,43.067,Real Estate,19.7991562729274,23037408317.75,439756000.0,11.0,2.34783,0.0144999999999999,2.33333,13.47173,17.228112405,7.41228549332731,373347.0,-1
AVB.N,2015-07-01,20.496,20.496,Real Estate,12.1309209112902,21132964463.97,454517000.0,11.0,2.33333,-0.0144999999999999,2.34783,7.33634,15.926608785,-8.54148493995147,242185.0,-1
AVB.N,2015-10-01,13.129,13.129,Real Estate,30.4279672295998,23233961380.26,473199000.0,12.0,2.29167,-0.0416600000000002,2.33333,8.9133,16.751253317,10.1686714840401,314513.0,-1
AVB.N,2016-01-01,2.38,2.38,Real Estate,7.83977965625651,25203197915.35,480840000.0,13.0,2.34615,0.0544800000000003,2.29167,8.11863,17.183165871,6.03506503755873,163987.0,-1
AVB.N,2016-04-01,37.184,37.184,Real Estate,26.3163320328607,26088297799.8,506974000.0,13.0,2.375,0.0288499999999998,2.34615,8.26923,17.324497865,4.03204297244582,282725.0,-1
AVB.N,2016-07-01,11.823,11.823,Real Estate,20.0333915744516,24771160933.26,500840000.0,14.0,2.41667,0.0416699999999998,2.375,8.28683,16.224642789,-3.74473414994119,235187.0,-1
AVB.N,2016-10-01,96.958,96.958,Real Estate,36.2190114068441,24423172675.2,514891000.0,12.0,2.30435,-0.1123199999999999,2.41667,11.33402,15.803125399,-0.680680045603888,424056.0,-1
AVB.N,2017-01-01,38.583,38.583,Real Estate,26.1905511811024,24327279110.55,516952000.0,12.0,2.34783,0.0434800000000001,2.30435,12.17968,15.482833485,0.385129195488165,0.0,-1
AVB.N,2017-04-01,50.328,50.328,Real Estate,17.1355655191099,25298996760.0,522326000.0,12.0,2.43478,0.0869499999999998,2.34783,10.02175,15.705938262,4.4430870576182,235257.0,-1
